,matchId,participantId,pos,distance,difference
220,2695191501,2,"[array([8577., 4548.]), array([8503., 2352.]), array([6170., 8230.]), array([ 1361., 10855.]), array([1006., 1128.]), array([5368., 6143.])]","[1759.16, 6724.77, 5344.27, 5463.42, 7787.95, 1767.6]",4807.861666666667
222,2695191502,2,"[array([3874., 7706.]), array([2187., 8397.]), array([3790., 3262.]), array([10425.,  4902.]), array([4055., 6092.]), array([8984., 2587.])]","[4587.55, 2066.07, 9692.73, 5836.39, 5901.12, 6476.97]",5760.138333333333
224,2695191505,3,"[array([12733.,  5081.]), array([3744., 6248.]), array([ 3721., 11559.]), array([8906., 5453.]), array([10867.,  1365.]), array([1775., 2518.])]","[4656.16, 588.07, 1395.9, 4494.47, 2429.81, 4100.06]",2944.078333333333
226,2695191506,5,"[array([1912., 1108.]), array([3112., 7501.]), array([ 6504., 11242.]), array([ 3299., 13155.]), array([8375., 2509.]), array([7498., 7116.])]","[8162.08, 833.62, 3310.11, 5067.39, 318.45, 4005.74]",3616.2316666666666
228,2695191509,4,"[array([9473., 5656.]), array([3987., 6120.]), array([2112., 8450.]), array([8488., 2450.]), array([ 905., 2776.]), array([2975., 7589.])]","[1385.92, 845.73, 4766.18, 7116.46, 7786.6, 1533.58]",3905.7450000000003
230,2695191510,1,"[array([7525., 3644.]), array([6924., 5030.]), array([3920., 6473.]), array([7868., 2366.]), array([2461., 1734.]), array([11914.,  3687.])]","[2722.41, 3919.71, 6485.78, 7060.43, 6262.02, 8681.36]",5855.285000000001
232,2695191511,3,"[array([7853., 3566.]), array([6140., 4975.]), array([ 6963., 11359.]), array([1976., 3447.]), array([3220., 7186.]), array([6405., 4494.])]","[2733.4, 3258.25, 3658.04, 7469.81, 7242.64, 3276.5]",4606.44
234,2695191515,5,"[array([8574., 4596.]), array([5948., 9105.]), array([533., 786.]), array([4583., 9406.]), array([ 4946., 13874.]), array([6042., 4155.])]","[1711.52, 3506.53, 12566.12, 2021.19, 12037.11, 3177.36]",5836.638333333333
236,2695191522,5,"[array([5366., 5527.]), array([ 6228., 10514.]), array([ 2887., 11320.]), array([8230., 2670.]), array([11181.,  8229.]), array([11849.,  4021.])]","[2961.5, 4747.2, 1812.35, 6838.61, 6311.91, 8528.17]",5199.956666666666
238,2695191524,1,"[array([7922., 3558.]), array([3645., 6378.]), array([5395., 9262.]), array([6872., 5340.]), array([413., 526.]), array([4344., 7104.])]","[2732.64, 424.67, 4074.68, 3981.17, 8487.77, 1178.67]",3479.933333333333
240,2695191525,3,"[array([6845., 3055.]), array([6936., 5299.]), array([3646., 4757.]), array([8322., 2658.]), array([6386., 4918.]), array([7089., 9580.])]","[3504.18, 3823.1, 8197.04, 6872.71, 3385.41, 4864.67]",5107.8516666666665
242,2695191529,1,"[array([7841., 3578.]), array([7294., 5218.]), array([2397., 8420.]), array([8330., 2646.]), array([11930.,  6904.]), array([8252., 5802.])]","[2723.22, 4186.06, 4709.59, 6886.33, 5525.88, 4667.07]",4783.025000000001
244,2695191532,4,"[array([7970., 3336.]), array([11018.,  8538.]), array([12956.,  3122.]), array([3765., 8000.]), array([ 4432., 11593.]), array([6791., 4301.])]","[2948.66, 7849.11, 13523.29, 3125.69, 10099.67, 3706.84]",6875.543333333332
246,2695191533,1,"[array([7872., 3608.]), array([3877., 6084.]), array([5874., 8730.]), array([5788., 5318.]), array([2262., 8574.]), array([2721., 1891.])]","[2689.21, 799.18, 4763.97, 4076.11, 8886.3, 4387.16]",4266.988333333334
248,2695191535,4,"[array([8604., 4755.]), array([3660., 6306.]), array([10729.,  5158.]), array([3884., 9515.]), array([6975., 5056.]), array([3985., 5990.])]","[1562.92, 491.76, 10516.32, 2725.57, 3131.46, 432.5]",3143.4216666666666
250,2695191540,4,"[array([7178., 4534.]), array([3584., 6524.]), array([6625., 7372.]), array([8436., 6797.]), array([10622.,  2224.]), array([ 3270., 10679.])]","[2033.48, 275.17, 6315.44, 3112.68, 1949.13, 4502.18]",3031.346666666667
252,2695191541,3,"[array([8524., 4797.]), array([3675., 6492.]), array([ 2932., 12225.]), array([2638., 8109.]), array([4863., 2985.]), array([5214., 9445.])]","[1504.61, 365.41, 1038.06, 4142.52, 3860.81, 3633.64]",2424.1749999999997
254,2695191542,1,"[array([6898., 4433.]), array([3834., 7934.]), array([ 2976., 11110.]), array([7076., 5230.]), array([12821.,  2573.]), array([394., 461.])]","[2272.7, 1301.28, 1970.62, 4109.43, 4139.4, 6564.67]",3393.0166666666664
256,2695191543,2,"[array([8510., 4874.]), array([6453., 4861.]), array([2262., 8457.]), array([ 3382., 13150.]), array([8640., 2481.]), array([6244., 6670.])]","[1426.35, 3584.5, 4712.57, 5009.85, 65.86, 2686.41]",2914.2566666666667
258,2695191545,1,"[array([7304., 4754.]), array([7494., 3875.]), array([3731., 3092.]), array([ 2944., 11984.]), array([3408., 6489.]), array([5216., 5566.])]","[1780.04, 4994.63, 9862.18, 4529.96, 6655.48, 1731.0]",4925.548333333333
260,2695191552,1,"[array([7872., 3608.]), array([6797., 5057.]), array([4833., 9198.]), array([10942.,  5482.]), array([8349., 2592.]), array([3897., 6233.])]","[2689.21, 3793.53, 3931.64, 5788.31, 371.25, 299.25]",2812.1983333333333
262,2695191553,2,"[array([7330., 3597.]), array([11764.,  2165.]), array([10105.,  5423.]), array([12120.,  2539.]), array([12308.,  6472.]), array([3820., 3294.])]","[2823.93, 9534.61, 9905.17, 8736.24, 5427.24, 2903.27]",6555.076666666665
264,2695191568,2,"[array([7112., 3096.]), array([6532., 4713.]), array([3561., 6568.]), array([8569., 2444.]), array([12344.,  6490.]), array([6895., 4888.])]","[3368.64, 3729.6, 6386.95, 7144.12, 5464.7, 3541.62]",4939.2716666666665
266,2695191572,5,"[array([7080., 3099.]), array([7076., 5160.]), array([ 2441., 11849.]), array([ 4245., 12467.]), array([8075., 2338.]), array([8778., 4023.])]","[3376.59, 4005.33, 1653.46, 3938.21, 616.21, 5611.85]",3200.275
268,2695191575,1,"[array([7611., 3578.]), array([3939., 6489.]), array([ 2263., 12105.]), array([7751., 5558.]), array([9647., 5993.]), array([2149., 8527.])]","[2765.62, 598.5, 1644.16, 3925.9, 3688.91, 2752.19]",2562.5466666666666
270,2695191576,3,"[array([8604., 4003.]), array([3619., 6488.]), array([4266., 1825.]), array([8385., 6918.]), array([8291., 2453.]), array([2294., 8516.])]","[2300.28, 325.35, 11144.89, 2985.02, 393.56, 2668.93]",3303.0050000000006
272,2695191580,4,"[array([3545., 8154.]), array([ 7000., 10703.]), array([7139., 3924.]), array([1754., 3026.]), array([6942., 5494.]), array([8540., 2675.])]","[5050.36, 5384.75, 9673.05, 7938.32, 3522.84, 6061.51]",6271.805
274,2695191585,5,"[array([10633.,  5424.]), array([3637., 6660.]), array([ 4104., 12117.]), array([6990., 5289.]), array([3672., 6581.]), array([4508., 1570.])]","[2546.68, 258.49, 942.37, 4041.67, 6506.48, 4707.21]",3167.1499999999996
276,2695191586,2,"[array([7093., 3941.]), array([3756., 7864.]), array([3163., 7647.]), array([3530., 6693.]), array([8185., 2514.]), array([9294., 1135.])]","[2595.29, 1209.62, 5331.26, 4036.87, 505.69, 7612.7]",3548.5716666666667
278,2695191593,4,"[array([9161., 5445.]), array([8271., 2515.]), array([2429., 8290.]), array([  993., 11911.]), array([4752., 9874.]), array([3897., 6424.])]","[1244.44, 6442.51, 4826.54, 6181.88, 8416.89, 377.94]",4581.7
280,2695191594,3,"[array([7224., 2508.]), array([3819., 6379.]), array([3761., 8366.]), array([8502., 2778.]), array([8013., 5512.]), array([3637., 9921.])]","[3897.6, 548.44, 4588.88, 6804.64, 3152.24, 3732.17]",3787.3283333333334
282,2695191595,5,"[array([7033., 4104.]), array([8358., 2672.]), array([6811., 7398.]), array([ 3138., 11003.]), array([3944., 6408.]), array([8520., 6468.])]","[2478.34, 6408.62, 6381.91, 3854.71, 6186.77, 4926.91]",5039.543333333333
284,2695191598,4,"[array([7923., 3556.]), array([6865., 5304.]), array([3454., 7937.]), array([3367., 8186.]), array([8381., 2641.]), array([3036., 1737.])]","[2734.51, 3755.35, 5021.69, 3425.36, 368.09, 4487.71]",3298.785
286,2695191600,3,"[array([7878., 3553.]), array([3520., 7793.]), array([3302., 8398.]), array([5348., 5657.]), array([8450., 2678.]), array([3306., 2766.])]","[2742.94, 1088.53, 4570.92, 3864.14, 339.52, 3435.69]",2673.6233333333334
288,2695191603,5,"[array([8257., 3555.]), array([3856., 6260.]), array([2112., 8450.]), array([6824., 5558.]), array([3949., 1501.]), array([13771.,  3454.])]","[2718.11, 654.21, 4766.18, 3760.56, 4825.66, 10531.34]",4542.676666666667
290,2695191605,5,"[array([7022., 4717.]), array([7016., 4891.]), array([ 3864., 12735.]), array([3141., 6959.]), array([7207., 1411.]), array([8539., 2512.])]","[1971.1, 4063.39, 291.91, 4185.11, 1795.54, 6156.64]",3077.2816666666663
292,2695191606,3,"[array([8548., 4819.]), array([7004., 5282.]), array([2451., 8246.]), array([ 2599., 11576.]), array([3182., 7409.]), array([6852., 5513.])]","[1487.94, 3892.58, 4863.5, 4598.88, 7419.07, 3320.54]",4263.751666666667
294,2695191610,2,"[array([12728.,  7293.]), array([7794., 3735.]), array([3874., 8106.]), array([5485., 9046.]), array([ 3758., 10754.]), array([ 3912., 10556.])]","[4610.25, 5321.33, 4852.25, 1148.24, 9670.63, 4378.06]",4996.793333333333
296,2695191612,4,"[array([8556., 3772.]), array([8143., 2463.]), array([3730., 7860.]), array([7527., 7902.]), array([3915., 6224.]), array([ 4177., 12602.])]","[2521.9, 6380.48, 5094.34, 1686.33, 6092.83, 6438.82]",4702.45
298,2695191613,5,"[array([11168.,  5866.]), array([6903., 5389.]), array([ 4180., 11907.]), array([2897., 7665.]), array([6516., 9469.]), array([8321., 2618.])]","[2964.08, 3759.83, 1164.17, 4054.58, 7363.4, 5918.65]",4204.118333333333
300,2695191615,3,"[array([7584., 3515.]), array([3730., 6668.]), array([3659., 7784.]), array([5408., 8980.]), array([8930., 4217.]), array([8262., 2513.])]","[2833.1, 348.91, 5170.01, 1239.3, 1801.87, 5936.15]",2888.223333333333
302,2695191617,5,"[array([5190., 9074.]), array([2484., 8185.]), array([616., 577.]), array([9735., 5513.]), array([2349.,  841.]), array([12890.,  3139.])]","[4135.14, 1725.34, 12748.46, 4924.23, 6531.73, 9776.91]",6640.301666666666
304,2695191620,2,"[array([8329., 3552.]), array([6969., 5409.]), array([3662., 6464.]), array([8038., 1978.]), array([9640., 5939.]), array([3919., 6430.])]","[2722.73, 3814.79, 6490.01, 7473.26, 3634.97, 399.01]",4089.1283333333336
306,2695191623,4,"[array([7183.,  880.]), array([2304.,  916.]), array([5142., 5689.]), array([3347., 6552.]), array([5279., 3753.]), array([7022., 4409.])]","[5494.07, 5896.75, 7412.43, 4267.63, 3652.27, 3856.38]",5096.588333333334
308,2695191626,4,"[array([7406., 3519.]), array([6868., 5315.]), array([2284., 8416.]), array([394., 461.]), array([ 3124., 11301.]), array([6886., 5344.])]","[2875.2, 3754.02, 4745.23, 10811.08, 10467.7, 3391.94]",6007.528333333333
310,2695191633,5,"[array([6894., 2990.]), array([6924., 5608.]), array([2274., 8459.]), array([ 6725., 12947.]), array([4225., 2359.]), array([10257.,  5000.])]","[3545.18, 3708.45, 4707.08, 3637.08, 4459.6, 6761.37]",4469.793333333333
312,2695191634,3,"[array([7143., 3078.]), array([3868., 6371.]), array([ 4236., 11480.]), array([7631., 7411.]), array([8420., 2460.]), array([13558.,  2704.])]","[3375.49, 592.64, 1578.58, 2161.63, 265.48, 10549.27]",3087.181666666667
314,2695191635,4,"[array([7253., 5187.]), array([7341., 3542.]), array([3836., 9347.]), array([ 923., 1626.]), array([ 6136., 12389.]), array([6614., 4794.])]","[1462.13, 5070.81, 3610.77, 9556.44, 10277.85, 3320.27]",5549.711666666666
316,2695191641,3,"[array([6986., 3109.]), array([6637., 4500.]), array([4437., 9889.]), array([7700., 9452.]), array([8733., 2370.]), array([8773., 6435.])]","[3400.5, 3934.38, 3159.27, 1106.89, 79.03, 5177.85]",2809.653333333333
318,2695191645,1,"[array([1840., 3342.]), array([2674., 8045.]), array([7102., 5204.]), array([2623.,  681.]), array([11562.,  1593.]), array([2353., 8369.])]","[7031.96, 1509.41, 8475.51, 9504.03, 2997.8, 2511.95]",5338.443333333334
320,2695191646,2,"[array([3432., 7748.]), array([4269., 6061.]), array([7020., 4522.]), array([8896., 6316.]), array([2829., 7849.]), array([7203., 6816.])]","[5021.52, 1099.24, 9072.73, 3773.39, 7976.52, 3656.16]",5099.926666666667
322,2695191650,4,"[array([3491., 8193.]), array([ 4311., 11438.]), array([4874., 9029.]), array([10374.,  5466.]), array([1820.,  813.]), array([10622.,  3008.])]","[5115.03, 4815.08, 4105.22, 5386.99, 7052.35, 7708.0]",5697.111666666667
324,2695191654,1,"[array([3453., 7760.]), array([2230., 8463.]), array([7000., 5408.]), array([10285.,  2697.]), array([8325., 2546.]), array([4115., 4823.])]","[5005.0, 2096.24, 8247.69, 7571.18, 376.67, 1459.5]",4126.046666666666
326,2695191661,5,"[array([9914., 6550.]), array([3975., 6358.]), array([5730., 9461.]), array([6919., 5421.]), array([8531., 2646.]), array([ 3737., 10694.])]","[1704.66, 689.42, 4054.69, 3903.89, 263.07, 4507.05]",2520.463333333333
328,2695191662,4,"[array([7935., 3496.]), array([3743., 7969.]), array([3220., 8391.]), array([6948., 5352.]), array([8551., 2807.]), array([3140., 8377.])]","[2792.84, 1306.3, 4585.23, 3975.09, 397.89, 2236.04]",2548.898333333333
330,2695191665,3,"[array([8625., 4507.]), array([3358., 6805.]), array([ 2983., 11544.]), array([7396., 6090.]), array([10900.,  1486.]), array([2012., 8428.])]","[1809.2, 95.6, 1568.9, 3318.39, 2409.48, 2745.55]",1991.1866666666665
332,2695191667,1,"[array([7673., 4777.]), array([3737., 8155.]), array([ 7247., 11527.]), array([3191., 6587.]), array([8134., 5131.]), array([11448.,  5725.])]","[1597.03, 1484.58, 3850.21, 4365.84, 2754.47, 7860.71]",3652.14
334,2695191672,5,"[array([6998., 3098.]), array([3992., 6420.]), array([2414., 9085.]), array([7294., 7656.]), array([8321., 2742.]), array([3900., 6494.])]","[3406.37, 674.92, 4068.07, 1794.77, 477.36, 427.11]",1808.1000000000004
336,2695191674,4,"[array([7454., 5188.]), array([7886., 4016.]), array([2120., 7557.]), array([ 6606., 11359.]), array([6848., 4979.]), array([8560., 2649.])]","[1335.11, 5248.03, 5615.44, 2047.0, 3139.76, 6092.89]",3913.0383333333325
338,2695191676,1,"[array([7868., 3518.]), array([6974., 5608.]), array([3340., 8108.]), array([ 3784., 10402.]), array([5347., 3460.]), array([6227., 7243.])]","[2778.94, 3756.21, 4857.29, 3021.46, 3491.76, 2829.63]",3455.881666666666
340,2695191680,2,"[array([3158., 7646.]), array([2386., 8405.]), array([5471., 9117.]), array([7646., 3844.]), array([8280., 2677.]), array([2190., 8426.])]","[5256.48, 1964.4, 4238.23, 5566.77, 472.48, 2644.82]",3357.1966666666663
342,2695191683,5,"[array([2632.,  743.]), array([6971., 5220.]), array([710., 577.]), array([9397., 2595.]), array([10764.,  3304.]), array([3908., 9432.])]","[7870.25, 3885.31, 12726.26, 7275.31, 2255.39, 3257.5]",6211.670000000001
344,2695191685,5,"[array([6332., 8702.]), array([3922., 6280.]), array([5234., 9140.]), array([1337.,  645.]), array([10899.,  3343.]), array([3626., 6524.])]","[3083.84, 690.6, 4121.84, 10140.86, 2395.03, 335.93]",3461.35
346,2695191686,3,"[array([7089., 3120.]), array([3712., 6422.]), array([ 6722., 11406.]), array([446., 542.]), array([6954., 5208.]), array([394., 461.])]","[3353.78, 438.48, 3421.24, 10714.91, 3270.94, 6564.67]",4627.336666666666
348,2695191688,3,"[array([7298., 3974.]), array([6837., 5283.]), array([2235., 8545.]), array([394., 461.]), array([10303.,  2726.]), array([2853., 7809.])]","[2481.48, 3737.39, 4636.96, 10811.08, 1645.48, 1784.35]",4182.79
350,2695191703,4,"[array([9425., 5794.]), array([10858.,  3637.]), array([6744., 7294.]), array([2630., 8090.]), array([5387., 3433.]), array([8480., 2706.])]","[1285.57, 8082.23, 6440.41, 4155.73, 3445.61, 5994.66]",4900.701666666667
352,2695191705,4,"[array([7922., 3558.]), array([3810., 6259.]), array([ 3176., 12914.]), array([4863., 2984.]), array([3560., 6533.]), array([8758., 2502.])]","[2732.64, 622.57, 496.61, 6562.6, 6563.05, 6339.45]",3886.1533333333336
354,2695191707,4,"[array([3361., 7933.]), array([2381., 8391.]), array([394., 461.]), array([7986., 7328.]), array([6829., 5367.]), array([ 2176., 13010.])]","[5146.09, 1954.92, 12915.64, 2419.03, 3472.07, 6968.26]",5479.335
356,2695191710,2,"[array([7940., 3544.]), array([7079., 4161.]), array([3711., 7925.]), array([1442.,  929.]), array([12439.,  2467.]), array([3552., 6528.])]","[2744.58, 4490.63, 5029.16, 9843.79, 3755.16, 342.52]",4367.64
358,2695191716,5,"[array([3026., 8171.]), array([6648., 9814.]), array([7336., 9001.]), array([ 6282., 12525.]), array([5693., 3795.]), array([9648., 6381.])]","[5541.19, 4502.21, 5390.59, 3228.9, 3286.92, 6050.05]",4666.6433333333325
360,2695191726,1,"[array([7922., 3558.]), array([7051., 5118.]), array([3661., 6459.]), array([1813., 9809.]), array([3025., 7591.]), array([8332., 2604.])]","[2732.64, 3998.86, 6495.01, 4814.72, 7657.65, 5935.87]",5272.458333333333
362,2695191727,4,"[array([8468., 4832.]), array([3679., 7697.]), array([3555., 6585.]), array([8682., 5414.]), array([2202.,  846.]), array([4421., 9452.])]","[1460.2, 1027.27, 6370.06, 4418.24, 6673.21, 3364.46]",3885.5733333333333
364,2695191730,4,"[array([3354., 7845.]), array([3405., 6847.]), array([6885., 5418.]), array([4237., 9406.]), array([1990., 1300.]), array([6527., 4833.])]","[5125.04, 135.64, 8192.75, 2366.87, 6789.04, 3224.94]",4305.713333333333
366,2695191734,4,"[array([8559., 4642.]), array([3569., 7787.]), array([7631., 9731.]), array([5805., 9036.]), array([8041., 3370.]), array([10040.,  4601.])]","[1663.46, 1089.82, 5105.81, 843.44, 1137.23, 6631.93]",2745.281666666667
368,2695191745,5,"[array([8763., 4373.]), array([7081., 5260.]), array([3839., 6264.]), array([4075., 6094.]), array([1313.,  930.]), array([10753.,  5035.])]","[1972.81, 3972.28, 6692.11, 4091.61, 7522.48, 7244.5]",5249.298333333333
370,2695191749,1,"[array([6803., 4963.]), array([7146., 3983.]), array([ 2117., 12507.]), array([3285., 8412.]), array([8463., 2800.]), array([6928., 5468.])]","[1938.59, 4648.18, 1617.01, 3436.93, 429.26, 3404.23]",2579.0333333333333
372,2695191755,2,"[array([6750., 2704.]), array([3811., 6666.]), array([7943., 9420.]), array([ 1753., 10948.]), array([9350., 1946.]), array([394., 461.])]","[3864.46, 429.58, 5544.29, 5117.55, 824.47, 6564.67]",3724.17
374,2695191761,1,"[array([7835., 3522.]), array([3681., 7953.]), array([ 3035., 11034.]), array([ 8650., 11771.]), array([1845., 9816.]), array([ 6792., 11394.])]","[2779.5, 1275.07, 2022.6, 3200.15, 10064.56, 6105.29]",4241.195
376,2695191764,5,"[array([3696., 6416.]), array([3748., 7883.]), array([ 2107., 11679.]), array([394., 461.]), array([6898., 5507.]), array([394., 461.])]","[4538.25, 1225.31, 2017.85, 10811.08, 3556.04, 6564.67]",4785.533333333333
378,2695191768,4,"[array([7955., 3508.]), array([7109., 5184.]), array([ 3574., 10143.]), array([7801., 5738.]), array([11271.,  1491.]), array([3912., 6330.])]","[2778.84, 4026.59, 2812.67, 3769.76, 2752.83, 341.47]",2747.0266666666666
380,2695191781,4,"[array([6589., 4594.]), array([7620., 3960.]), array([3429., 7814.]), array([4811., 8820.]), array([6758., 5180.]), array([1196., 9957.])]","[2349.15, 5052.0, 5145.69, 1857.35, 3355.74, 4470.11]",3705.0066666666667
382,2695191782,3,"[array([3485., 7701.]), array([2382., 8406.]), array([8963., 5506.]), array([8833., 2560.]), array([3958., 5924.]), array([3658., 8997.])]","[4957.14, 1967.3, 9136.63, 7111.04, 5876.15, 2808.58]",5309.473333333334
384,2695191783,2,"[array([8154., 3506.]), array([3396., 7713.]), array([6032., 9460.]), array([ 3261., 10805.]), array([6535., 7102.]), array([10071.,  4567.])]","[2768.1, 1000.07, 4216.91, 3659.42, 5140.73, 6670.22]",3909.241666666667
386,2695191784,2,"[array([7087., 4055.]), array([6187., 4865.]), array([2973., 8053.]), array([ 3732., 10305.]), array([7420., 1697.]), array([2482., 8646.])]","[2496.11, 3357.37, 4950.46, 3036.93, 1462.16, 2699.82]",3000.475
